DEBUG: General     , 1744423850189> LoggerManager.init                  > Initializing...
LOG  : Lua         , 1744423860427> Loading: media/lua/client/Vehicles/TimedActions/ISSmashVehicleWindow.lua
LOG  : Lua         , 1744423860427> Loading: media/lua/client/Vehicles/TimedActions/ISStartVehicleEngine.lua
LOG  : Lua         , 1744423860427> Loading: media/lua/client/Vehicles/TimedActions/ISStopVehicle.lua
LOG  : Lua         , 1744423860427> Loading: media/lua/client/Vehicles/TimedActions/ISSwitchVehicleSeat.lua
LOG  : Lua         , 1744423860428> Loading: media/lua/client/Vehicles/TimedActions/ISTakeEngineParts.lua
LOG  : Lua         , 1744423860428> Loading: media/lua/client/Vehicles/TimedActions/ISTakeGasolineFromVehicle.lua
LOG  : Lua         , 1744423860428> Loading: media/lua/client/Vehicles/TimedActions/ISUninstallVehiclePart.lua
LOG  : Lua         , 1744423860428> Loading: media/lua/client/Vehicles/TimedActions/ISUnlockVehicleDoor.lua
LOG  : Lua         , 1744423860428> Loading: media/lua/client/Vehicles/TimedActions/ISWashVehicle.lua
LOG  : Lua         , 1744423860429> Loading: media/lua/client/XpSystem/ISUI/ISCharacterInfo.lua
LOG  : Lua         , 1744423860429> Loading: media/lua/client/XpSystem/ISUI/ISCharacterInfoWindow.lua
LOG  : Lua         , 1744423860430> Loading: media/lua/client/XpSystem/ISUI/ISCharacterProtection.lua
LOG  : Lua         , 1744423860430> Loading: media/lua/client/XpSystem/ISUI/ISCharacterScreen.lua
LOG  : Lua         , 1744423860431> Loading: media/lua/client/XpSystem/ISUI/ISClothingInsPanel.lua
LOG  : Lua         , 1744423860432> Loading: media/lua/client/XpSystem/ISUI/ISHealthPanel.lua
LOG  : Lua         , 1744423860434> Loading: media/lua/client/XpSystem/ISUI/ISSkillProgressBar.lua
LOG  : General     , 1744423860451> OnLoadSoundbanks
LOG  : General     , 1744423860453> texturepack: loading Tiles2x
LOG  : General     , 1744423860472> texturepack: loading Overlays2x
LOG  : General     , 1744423860559> texturepack: loading JumboTrees2x
LOG  : General     , 1744423860701> texturepack: loading Tiles2x.floor
LOG  : General     , 1744423860704> LOADED UP A TOTAL OF 4 TEXTURES
DEBUG: General     , 1744423860708> TextureFBO.checkFBOSupport          > OpenGL 3.0 framebuffer objects supported
LOG  : General     , 1744423861198> 1744423861198 fmod: globalSystem = 0x6FA9EF08
LOG  : General     , 1744423861198> 1744423861198 fmod: FMOD_System_GetRecordDriverInfo: nativeRate = 48000, nativeChannels = 2
LOG  : General     , 1744423861198> 1744423861198 fmod: System create record sound: OK
LOG  : General     , 1744423861198> 1744423861198 fmod: Create resampler: OK
LOG  : General     , 1744423861198> 1744423861198 fmod: Create acoustic echo canceller: OK
LOG  : General     , 1744423861211> 1744423861211 fmod: GetRecordNumDrivers id = 0, sound = 0x1bc198e8 loop=1
LOG  : General     , 1744423861296> STATE: enter zombie.gameStates.TISLogoState
LOG  : General     , 1744423862957> STATE: exit zombie.gameStates.TISLogoState
LOG  : General     , 1744423862957> STATE: enter zombie.gameStates.TermsOfServiceState
LOG  : General     , 1744423862973> STATE: exit zombie.gameStates.TermsOfServiceState
LOG  : General     , 1744423862974> STATE: enter zombie.gameStates.MainScreenState
LOG  : General     , 1744423862974> EXITDEBUG: MainScreenState.enter 1
LOG  : Lua         , 1744423862977> Loading: media/lua/shared/Sandbox/Apocalypse.lua
LOG  : Lua         , 1744423863179> Loading: media/lua/shared/Sandbox/Apocalypse.lua
LOG  : Lua         , 1744423863180> Loading: media/lua/shared/Sandbox/Apocalypse.lua
LOG  : Lua         , 1744423863180> Loading: media/lua/shared/Sandbox/Apocalypse.lua
LOG  : Lua         , 1744423863181> Loading: media/lua/shared/Sandbox/Apocalypse.lua
LOG  : Lua         , 1744423863181> Loading: media/lua/shared/Sandbox/Apocalypse.lua
LOG  : Lua         , 1744423863181> Loading: media/lua/shared/Sandbox/Survivor.lua
LOG  : Lua         , 1744423863182> Loading: media/lua/shared/Sandbox/Apocalypse.lua
LOG  : Lua         , 1744423863182> Loading: media/lua/shared/Sandbox/Apocalypse.lua
LOG  : Lua         , 1744423863182> Loading: media/lua/shared/Sandbox/Builder.lua
LOG  : Lua         , 1744423863182> Loading: media/lua/shared/Sandbox/Apocalypse.lua
LOG  : Lua         , 1744423863183> Loading: media/lua/shared/Sandbox/Apocalypse.lua
LOG  : Lua         , 1744423863183> Loading: media/lua/shared/Sandbox/Beginner.lua
LOG  : Lua         , 1744423863183> Loading: media/lua/shared/Sandbox/Apocalypse.lua
LOG  : Lua         , 1744423863184> Loading: media/lua/shared/Sandbox/Apocalypse.lua
LOG  : Lua         , 1744423863184> Loading: media/lua/shared/Sandbox/FirstWeek.lua
LOG  : Lua         , 1744423863184> Loading: media/lua/shared/Sandbox/Apocalypse.lua
LOG  : Lua         , 1744423863185> Loading: media/lua/shared/Sandbox/Apocalypse.lua
LOG  : Lua         , 1744423863185> Loading: media/lua/shared/Sandbox/Survival.lua
LOG  : Lua         , 1744423863185> Loading: media/lua/shared/Sandbox/Apocalypse.lua
LOG  : Lua         , 1744423863186> Loading: media/lua/shared/Sandbox/Apocalypse.lua
LOG  : Lua         , 1744423863186> Loading: media/lua/shared/Sandbox/SixMonthsLater.lua
LOG  : Lua         , 1744423863186> Loading: media/lua/shared/Sandbox/Apocalypse.lua
LOG  : Lua         , 1744423863214> Loading: media/lua/shared/Sandbox/Apocalypse.lua
LOG  : General     , 1744423863251> EXITDEBUG: MainScreenState.enter 2
LOG  : General     , 1744423865407> EXITDEBUG: onMenuItemMouseDownMainMenu 1 (item=SOLO)
LOG  : Mod         , 1744423866625> refusing to list examplemod
LOG  : Mod         , 1744423866630> 2x version of building_menu.pack not found.
LOG  : Mod         , 1744423866631> 2x version of FactoryPieces.pack not found.
LOG  : Mod         , 1744423866631> 2x version of IndustrialRevolution.pack not found.
LOG  : Mod         , 1744423866640> 2x version of wallpapers.pack found.
LOG  : Mod         , 1744423866640> 2x version of wallpapers.pack found.
LOG  : Mod         , 1744423866641> 2x version of wallpapers.pack found.
LOG  : Mod         , 1744423866643> 2x version of tsarcraft_music.pack found.
LOG  : Mod         , 1744423866649> 2x version of AMManual.pack not found.
LOG  : Mod         , 1744423866651> 2x version of CMBUI.pack not found.
LOG  : Mod         , 1744423866651> 2x version of CustomMapBridge.pack found.
LOG  : Mod         , 1744423866651> 2x version of CustomMapBridge.floor.pack found.
LOG  : Mod         , 1744423866653> 2x version of HuntingCards.pack not found.
LOG  : Mod         , 1744423866653> 2x version of Captures.pack not found.
LOG  : Mod         , 1744423866653> 2x version of AdvancedFishing.pack not found.
LOG  : Mod         , 1744423866653> 2x version of LGManual.pack not found.
LOG  : Mod         , 1744423866654> 2x version of DogTags.pack not found.
LOG  : Mod         , 1744423866655> 2x version of NumarkComplex.pack found.
LOG  : Mod         , 1744423866655> 2x version of NumarkComplex.floor.pack found.
LOG  : Mod         , 1744423866667> 2x version of demonius_vaccine.pack found.
LOG  : Mod         , 1744423866668> 2x version of demonius_vaccine.pack found.
LOG  : Mod         , 1744423870684> refusing to list examplemod
LOG  : Mod         , 1744423870685> 2x version of building_menu.pack not found.
LOG  : Mod         , 1744423870686> 2x version of FactoryPieces.pack not found.
LOG  : Mod         , 1744423870686> 2x version of IndustrialRevolution.pack not found.
LOG  : Mod         , 1744423870691> 2x version of wallpapers.pack found.
LOG  : Mod         , 1744423870691> 2x version of wallpapers.pack found.
LOG  : Mod         , 1744423870692> 2x version of wallpapers.pack found.
LOG  : Mod         , 1744423870693> 2x version of tsarcraft_music.pack found.
LOG  : Mod         , 1744423870696> 2x version of AMManual.pack not found.
LOG  : Mod         , 1744423870697> 2x version of CMBUI.pack not found.
LOG  : Mod         , 1744423870697> 2x version of CustomMapBridge.pack found.
LOG  : Mod         , 1744423870697> 2x version of CustomMapBridge.floor.pack found.
LOG  : Mod         , 1744423870699> 2x version of HuntingCards.pack not found.
LOG  : Mod         , 1744423870699> 2x version of Captures.pack not found.
LOG  : Mod         , 1744423870699> 2x version of AdvancedFishing.pack not found.
LOG  : Mod         , 1744423870699> 2x version of LGManual.pack not found.
LOG  : Mod         , 1744423870700> 2x version of DogTags.pack not found.
LOG  : Mod         , 1744423870700> 2x version of NumarkComplex.pack found.
LOG  : Mod         , 1744423870700> 2x version of NumarkComplex.floor.pack found.
LOG  : Mod         , 1744423870707> 2x version of demonius_vaccine.pack found.
LOG  : Mod         , 1744423870708> 2x version of demonius_vaccine.pack found.
LOG  : Mod         , 1744423878974> refusing to list examplemod
LOG  : Mod         , 1744423878975> loading KnoxEventExpanded
LOG  : Mod         , 1744423879166> mod "KnoxEventExpanded" overrides media/lua/client/timedactions/isinventorytransferaction.lua
LOG  : Mod         , 1744423879179> mod "KnoxEventExpanded" overrides media/lua/shared/translate/en/contextmenu_en.txt
LOG  : Mod         , 1744423879179> mod "KnoxEventExpanded" overrides media/lua/shared/translate/en/ig_ui_en.txt
LOG  : Mod         , 1744423879180> mod "KnoxEventExpanded" overrides media/lua/shared/translate/en/sandbox_en.txt
LOG  : Mod         , 1744423879180> mod "KnoxEventExpanded" overrides media/lua/shared/translate/ptbr/ig_ui_ptbr.txt
LOG  : Mod         , 1744423879180> mod "KnoxEventExpanded" overrides media/lua/shared/translate/ptbr/sandbox_ptbr.txt
LOG  : Mod         , 1744423879181> mod "KnoxEventExpanded" overrides media/lua/shared/translate/ru/contextmenu_ru.txt
LOG  : Mod         , 1744423879181> mod "KnoxEventExpanded" overrides media/lua/shared/translate/ru/ig_ui_ru.txt
LOG  : Mod         , 1744423879181> mod "KnoxEventExpanded" overrides media/lua/shared/translate/ru/sandbox_ru.txt
LOG  : General     , 1744423879185> translator: language is EN
WARN : Recipe      , 1744423879591> RecipeManager.resolveItemModuleDotType> WARNING: module "Base" may have forgot to import module Base
WARN : Sound       , 1744423879592> GameSounds.initClipEvents> No such FMOD event "Character/Survival/Crafting/AddItemInBeverage" for GameSound "AddItemInBeverage"
WARN : Sound       , 1744423879592> GameSounds.initClipEvents> No such FMOD event "Character/Survival/Carpentry/Screwing" for GameSound "Screwdriver"
WARN : Sound       , 1744423879592> GameSounds.initClipEvents> No such FMOD event "NewMusic/WWL_Solo" for GameSound "NewMusic_WWL_Solo"
WARN : Sound       , 1744423879593> GameSounds.initClipEvents> No such FMOD event "NewMusic/32" for GameSound "NewMusic_32"
WARN : Sound       , 1744423879593> GameSounds.initClipEvents> No such FMOD event "NewMusic/33" for GameSound "NewMusic_33"
WARN : Sound       , 1744423879594> GameSounds.initClipEvents> No such FMOD event "NewMusic/34" for GameSound "NewMusic_34"
WARN : Sound       , 1744423879594> GameSounds.initClipEvents> No such FMOD event "NewMusic/35" for GameSound "NewMusic_35"
WARN : Sound       , 1744423879594> GameSounds.initClipEvents> No such FMOD event "NewMusic/36" for GameSound "NewMusic_36"
WARN : Sound       , 1744423879595> GameSounds.initClipEvents> No such FMOD event "NewMusic/Travelling" for GameSound "NewMusic_Travelling"
WARN : Sound       , 1744423879595> GameSounds.initClipEvents> No such FMOD event "NewMusic/TakeStock" for GameSound "NewMusic_TakeStock"
WARN : Sound       , 1744423879596> GameSounds.initClipEvents> No such FMOD event "NewMusic/PassingTime" for GameSound "NewMusic_PassingTime"
WARN : Sound       , 1744423879596> GameSounds.initClipEvents> No such FMOD event "NewMusic/NoTime" for GameSound "NewMusic_NoTime"
WARN : Sound       , 1744423879596> GameSounds.initClipEvents> No such FMOD event "NewMusic/MoreAreComing" for GameSound "NewMusic_MoreAreComing"
WARN : Sound       , 1744423879597> GameSounds.initClipEvents> No such FMOD event "NewMusic/OnlyOneWay" for GameSound "NewMusic_OnlyOneWay"
WARN : Sound       , 1744423879597> GameSounds.initClipEvents> No such FMOD event "NewMusic/KeepMoving" for GameSound "NewMusic_KeepMoving"
WARN : Sound       , 1744423879597> GameSounds.initClipEvents> No such FMOD event "NewMusic/GoItAlone" for GameSound "NewMusic_GoItAlone"
WARN : Sound       , 1744423879598> GameSounds.initClipEvents> No such FMOD event "NewMusic/Sunrise" for GameSound "NewMusic_Sunrise"
WARN : Sound       , 1744423879598> GameSounds.initClipEvents> No such FMOD event "NewMusic/HoldingOutHope" for GameSound "NewMusic_HoldingOutHope"
WARN : Sound       , 1744423879599> GameSounds.initClipEvents> No such FMOD event "NewMusic/Working" for GameSound "NewMusic_Working"
WARN : Sound       , 1744423879599> GameSounds.initClipEvents> No such FMOD event "NewMusic/Sunset" for GameSound "NewMusic_Sunset"
WARN : Sound       , 1744423879599> GameSounds.initClipEvents> No such FMOD event "NewMusic/Mourning" for GameSound "NewMusic_Mourning"
WARN : Sound       , 1744423879600> GameSounds.initClipEvents> No such FMOD event "NewMusic/LookingAround" for GameSound "NewMusic_LookingAround"
WARN : Sound       , 1744423879600> GameSounds.initClipEvents> No such FMOD event "NewMusic/Waiting" for GameSound "NewMusic_Waiting"
WARN : Sound       , 1744423879600> GameSounds.initClipEvents> No such FMOD event "NewMusic/Overrun" for GameSound "NewMusic_Overrun"
WARN : Sound       , 1744423879601> GameSounds.initClipEvents> No such FMOD event "NewMusic/Rest" for GameSound "NewMusic_Rest"
WARN : Sound       , 1744423879601> GameSounds.initClipEvents> No such FMOD event "NewMusic/PressOn" for GameSound "NewMusic_PressOn"
WARN : Sound       , 1744423879601> GameSounds.initClipEvents> No such FMOD event "NewMusic/CalmBeforeTheStorm" for GameSound "NewMusic_CalmBeforeTheStorm"
WARN : Sound       , 1744423879602> GameSounds.initClipEvents> No such FMOD event "NewMusic/GetReady" for GameSound "NewMusic_GetReady"
WARN : Sound       , 1744423879602> GameSounds.initClipEvents> No such FMOD event "NewMusic/EchoesFromBefore" for GameSound "NewMusic_EchoesFromBefore"
WARN : Sound       , 1744423879603> GameSounds.initClipEvents> No such FMOD event "NewMusic/Surrounded" for GameSound "NewMusic_Surrounded"
WARN : Sound       , 1744423879603> GameSounds.initClipEvents> No such FMOD event "NewMusic/ThePlan" for GameSound "NewMusic_ThePlan"
WARN : Sound       , 1744423879603> GameSounds.initClipEvents> No such FMOD event "NewMusic/Gear_Up" for GameSound "NewMusic_GearUp"
WARN : Sound       , 1744423879604> GameSounds.initClipEvents> No such FMOD event "NewMusic/Finally_Calm" for GameSound "NewMusic_FinallyCalm"
WARN : Sound       , 1744423879604> GameSounds.initClipEvents> No such FMOD event "NewMusic/PatchUp" for GameSound "NewMusic_PatchUp"
WARN : Sound       , 1744423879604> GameSounds.initClipEvents> No such FMOD event "NewMusic/TheyreClose" for GameSound "NewMusic_TheyreClose"
WARN : Sound       , 1744423879605> GameSounds.initClipEvents> No such FMOD event "NewMusic/ThinkingOfThePast" for GameSound "NewMusic_ThinkingOfThePast"
WARN : Sound       , 1744423879605> GameSounds.initClipEvents> No such FMOD event "NewMusic/TouchAndGo" for GameSound "NewMusic_TouchAndGo"
WARN : Sound       , 1744423879605> GameSounds.initClipEvents> No such FMOD event "NewMusic/Tread_Carefully" for GameSound "NewMusic_Tread_Carefully"
WARN : Sound       , 1744423879606> GameSounds.initClipEvents> No such FMOD event "NewMusic/Everythings_Gone" for GameSound "NewMusic_Everythings_Gone"
WARN : Sound       , 1744423879606> GameSounds.initClipEvents> No such FMOD event "AmbientMusic/BrassAmbient" for GameSound "AmbientMusic_BrassAmbient"
WARN : Sound       , 1744423879607> GameSounds.initClipEvents> No such FMOD event "AmbientMusic/CreepyAmbient" for GameSound "AmbientMusic_CreepyAmbient"
WARN : Sound       , 1744423879607> GameSounds.initClipEvents> No such FMOD event "AmbientMusic/IntenseAmbient" for GameSound "AmbientMusic_IntenseAmbient"
WARN : Sound       , 1744423879607> GameSounds.initClipEvents> No such FMOD event "AmbientMusic/PercussiveAmbient" for GameSound "AmbientMusic_PercussiveAmbient"
WARN : Sound       , 1744423879608> GameSounds.initClipEvents> No such FMOD event "AmbientMusic/RhythmicAmbient" for GameSound "AmbientMusic_RhythmicAmbient"
WARN : Sound       , 1744423879608> GameSounds.initClipEvents> No such FMOD event "AmbientMusic/VoiceAmbient" for GameSound "AmbientMusic_VoiceAmbient"
WARN : Sound       , 1744423879609> GameSounds.initClipEvents> No such FMOD event "AmbientMusic/ZombieAmbient" for GameSound "AmbientMusic_ZombieAmbient"
WARN : Sound       , 1744423879609> GameSounds.initClipEvents> No such FMOD event "NewMusic/Alone" for GameSound "NewMusic_Alone"
WARN : Sound       , 1744423879609> GameSounds.initClipEvents> No such FMOD event "NewMusic/Barricading" for GameSound "NewMusic_Barricading"
WARN : Sound       , 1744423879610> GameSounds.initClipEvents> No such FMOD event "NewMusic/Chase" for GameSound "NewMusic_Chase"
